customer_id,gender,senior_citizen,tenure_months,contract_type,monthly_charges,total_charges,payment_method,avg_monthly_usage,usage_trend,support_tickets_last_3m,churn,high_value_customer,tenure_bucket_Mid,tenure_bucket_Long,support_intensity_Medium,support_intensity_High,churn_probability,risk_segment,revenue_at_risk
CUST_6419,0,0,49,0,66.92,3279.08,2,67.1,1,2,0,0,False,True,True,False,0.27,Low,18.07
CUST_6420,1,0,7,0,124.13,868.91,0,144.1,1,1,0,1,False,False,False,False,0.8,High,99.3
CUST_6421,1,0,5,0,20.0,100.0,1,281.9,0,1,1,0,False,False,False,False,0.7,High,14.0
CUST_6422,1,0,11,0,20.0,220.0,2,350.2,2,0,0,0,False,False,False,False,0.49,Medium,9.8
CUST_6423,1,1,8,0,71.44,571.52,0,330.0,2,0,0,0,False,False,False,False,0.47,Medium,33.58
CUST_6424,1,0,9,0,88.76,798.84,2,286.1,2,3,1,0,False,False,True,False,0.54,Medium,47.93
CUST_6425,1,0,3,2,36.38,109.14,2,383.3,0,0,0,0,False,False,False,False,0.28,Low,10.19
CUST_6426,0,0,23,0,75.4,1734.2,3,360.6,1,4,1,0,True,False,False,True,0.39,Medium,29.41
CUST_6427,0,0,27,1,65.96,1780.92,1,280.2,2,0,0,0,True,False,False,False,0.09,Low,5.94
CUST_6428,0,0,17,1,54.94,933.98,3,286.0,0,1,0,0,True,False,False,False,0.2,Low,10.99
CUST_6429,1,0,5,0,79.53,397.65,3,169.2,0,0,1,0,False,False,False,False,0.64,High,50.9
CUST_6430,0,0,11,2,44.81,492.91,3,310.0,1,0,0,0,False,False,False,False,0.21,Low,9.41
CUST_6431,1,0,26,0,95.45,2481.7,0,356.2,2,1,1,1,True,False,False,False,0.41,Medium,39.13
CUST_6432,1,0,29,2,22.18,643.22,3,227.9,2,1,0,0,True,False,False,False,0.06,Low,1.33
CUST_6433,1,1,3,2,67.94,203.82,3,303.9,2,1,0,0,False,False,False,False,0.17,Low,11.55
CUST_6434,1,0,20,2,72.69,1453.8,2,333.7,1,1,0,0,True,False,False,False,0.07,Low,5.09
CUST_6435,0,0,11,1,65.84,724.24,3,387.1,0,1,0,0,False,False,False,False,0.5,Medium,32.92
CUST_6436,1,0,19,0,57.18,1086.42,2,269.2,2,2,0,0,True,False,True,False,0.21,Low,12.01
CUST_6437,0,0,5,0,85.72,428.6,1,213.9,1,1,1,0,False,False,False,False,0.6,Medium,51.43
CUST_6438,1,1,3,1,59.79,179.37,2,266.3,0,1,0,0,False,False,False,False,0.5,Medium,29.9
CUST_6439,0,1,17,0,32.06,545.02,0,329.2,2,0,0,0,True,False,False,False,0.2,Low,6.41
CUST_6440,0,0,18,2,52.92,952.56,3,323.6,1,0,0,0,True,False,False,False,0.06,Low,3.18
CUST_6441,0,0,9,1,72.39,651.51,0,146.2,2,0,0,0,False,False,False,False,0.28,Low,20.27
CUST_6442,0,0,54,0,56.31,3040.74,1,266.2,1,1,0,0,False,True,False,False,0.29,Low,16.33
CUST_6443,0,0,10,0,61.88,618.8,0,197.6,0,2,1,0,False,False,True,False,0.69,High,42.7
CUST_6444,0,0,10,0,89.33,893.3,2,303.3,1,0,1,0,False,False,False,False,0.55,Medium,49.13
CUST_6445,1,0,20,1,55.08,1101.6,3,335.8,0,4,0,0,True,False,False,True,0.31,Medium,17.07
CUST_6446,0,0,18,0,67.62,1217.16,2,402.0,1,2,0,0,True,False,True,False,0.28,Low,18.93
CUST_6447,1,1,10,1,65.11,651.1,0,425.9,1,4,0,0,False,False,False,True,0.55,Medium,35.81
CUST_6448,0,0,26,1,96.86,2518.36,2,349.6,2,0,1,1,True,False,False,False,0.2,Low,19.37
CUST_6449,1,0,26,0,71.22,1851.72,0,258.6,0,2,0,0,True,False,True,False,0.36,Medium,25.64
CUST_6450,0,1,20,1,90.03,1800.6,0,248.9,0,1,0,1,True,False,False,False,0.4,Medium,36.01
CUST_6451,0,0,23,1,52.01,1196.23,0,346.3,1,2,0,0,True,False,True,False,0.15,Low,7.8
CUST_6452,1,0,19,0,113.83,2162.77,0,376.5,2,3,0,1,True,False,True,False,0.44,Medium,50.09
CUST_6453,0,0,18,2,90.77,1633.86,1,178.5,2,1,0,1,True,False,False,False,0.12,Low,10.89
CUST_6454,0,0,5,0,111.45,557.25,3,538.6,1,0,0,1,False,False,False,False,0.77,High,85.82
CUST_6455,0,1,21,0,74.99,1574.79,2,342.7,2,4,0,0,True,False,False,True,0.31,Medium,23.25
CUST_6456,1,0,37,2,54.85,2029.45,2,383.9,0,1,1,0,False,True,False,False,0.11,Low,6.03
CUST_6457,0,0,23,0,64.3,1478.9,2,346.3,1,1,0,0,True,False,False,False,0.28,Low,18.0
CUST_6458,1,0,15,0,75.24,1128.6,0,195.2,2,1,1,0,True,False,False,False,0.21,Low,15.8
CUST_6459,0,1,36,1,74.91,2696.76,0,255.8,2,3,0,0,True,False,True,False,0.12,Low,8.99
CUST_6460,0,1,23,1,59.77,1374.71,3,222.5,2,0,0,0,True,False,False,False,0.09,Low,5.38
CUST_6461,1,0,10,0,69.65,696.5,3,131.1,2,1,1,0,False,False,False,False,0.5,Medium,34.83
CUST_6462,0,0,36,0,76.37,2749.32,3,177.6,0,4,1,0,True,False,False,True,0.48,Medium,36.66
CUST_6463,0,0,13,0,49.64,645.32,2,476.0,0,1,0,0,True,False,False,False,0.37,Medium,18.37
CUST_6464,1,0,7,1,60.79,425.53,3,278.4,0,1,0,0,False,False,False,False,0.5,Medium,30.4
CUST_6465,0,0,9,1,103.44,930.96,0,386.9,0,1,1,1,False,False,False,False,0.73,High,75.51
CUST_6466,1,0,12,1,100.01,1200.12,3,243.4,2,0,0,1,False,False,False,False,0.5,Medium,50.0
CUST_6467,1,0,5,1,50.15,250.75,1,228.4,1,5,0,0,False,False,False,True,0.59,Medium,29.59
CUST_6468,1,0,46,0,117.34,5397.64,0,449.0,0,2,0,1,False,True,True,False,0.56,Medium,65.71
CUST_6469,0,0,3,0,50.09,150.27,1,281.6,2,2,0,0,False,False,True,False,0.51,Medium,25.55
CUST_6470,1,1,29,0,80.18,2325.22,3,277.6,2,2,0,0,True,False,True,False,0.2,Low,16.04
CUST_6471,1,0,24,0,103.22,2477.28,1,326.3,1,0,1,1,True,False,False,False,0.45,Medium,46.45
CUST_6472,0,0,23,1,50.07,1151.61,0,363.3,2,2,0,0,True,False,True,False,0.11,Low,5.51
CUST_6473,1,1,26,1,41.81,1087.06,2,246.5,0,3,0,0,True,False,True,False,0.24,Low,10.03
CUST_6474,0,0,16,0,82.26,1316.16,0,81.5,2,3,0,0,True,False,True,False,0.23,Low,18.92
CUST_6475,0,0,29,2,68.21,1978.09,0,415.6,0,4,1,0,True,False,False,True,0.17,Low,11.6
CUST_6476,0,0,18,0,61.33,1103.94,0,343.0,2,0,0,0,True,False,False,False,0.19,Low,11.65
CUST_6477,0,0,14,0,36.12,505.68,1,211.7,2,2,0,0,True,False,True,False,0.21,Low,7.59
CUST_6478,1,0,6,0,102.93,617.58,0,283.8,1,2,1,1,False,False,True,False,0.8,High,82.34
CUST_6479,1,0,25,0,76.29,1907.25,0,432.4,2,1,0,0,True,False,False,False,0.21,Low,16.02
CUST_6480,1,0,25,0,87.19,2179.75,0,457.9,2,4,0,0,True,False,False,True,0.32,Medium,27.9
CUST_6481,1,0,19,2,99.13,1883.47,3,266.8,1,1,0,1,True,False,False,False,0.16,Low,15.86
CUST_6482,1,0,33,0,26.56,876.48,1,449.7,2,2,0,0,True,False,True,False,0.23,Low,6.11
CUST_6483,0,0,42,2,74.47,3127.74,3,300.1,1,2,0,0,False,True,True,False,0.07,Low,5.21
CUST_6484,1,0,12,0,32.1,385.2,0,226.6,2,0,0,0,False,False,False,False,0.49,Medium,15.73
CUST_6485,1,0,30,1,88.77,2663.1,3,247.2,0,1,1,0,True,False,False,False,0.19,Low,16.87
CUST_6486,1,0,6,2,103.66,621.96,2,477.6,2,3,0,1,False,False,True,False,0.39,Medium,40.43
CUST_6487,0,0,20,0,67.77,1355.4,0,358.0,2,1,0,0,True,False,False,False,0.21,Low,14.23
CUST_6488,0,0,17,0,68.27,1160.59,3,205.2,1,0,1,0,True,False,False,False,0.24,Low,16.38
CUST_6489,1,0,34,0,84.36,2868.24,0,403.1,1,2,0,0,True,False,True,False,0.27,Low,22.78
CUST_6490,0,0,13,2,81.9,1064.7,2,407.0,2,1,0,0,True,False,False,False,0.05,Low,4.1
CUST_6491,1,1,43,1,64.47,2772.21,0,258.5,2,2,0,0,False,True,True,False,0.11,Low,7.09
CUST_6492,1,0,16,1,87.68,1402.88,0,346.7,0,1,0,0,True,False,False,False,0.2,Low,17.54
CUST_6493,0,0,6,1,64.11,384.66,3,441.8,2,1,0,0,False,False,False,False,0.31,Medium,19.87
CUST_6494,0,0,4,0,77.66,310.64,0,184.0,1,2,1,0,False,False,True,False,0.6,Medium,46.6
CUST_6495,1,0,32,0,38.65,1236.8,2,118.9,2,2,0,0,True,False,True,False,0.22,Low,8.5
CUST_6496,1,0,5,0,98.78,493.9,2,232.6,1,1,1,1,False,False,False,False,0.8,High,79.02
CUST_6497,0,0,27,0,48.19,1301.13,3,124.2,0,2,0,0,True,False,True,False,0.36,Medium,17.35
CUST_6498,1,0,31,2,77.92,2415.52,0,175.5,1,1,0,0,True,False,False,False,0.07,Low,5.45
CUST_6499,0,0,10,1,41.83,418.3,1,414.3,1,0,0,0,False,False,False,False,0.38,Medium,15.9
CUST_6500,1,1,23,2,58.92,1355.16,0,215.4,2,0,0,0,True,False,False,False,0.04,Low,2.36
CUST_6501,0,0,53,0,57.09,3025.77,1,293.2,2,1,0,0,False,True,False,False,0.22,Low,12.56
CUST_6502,1,1,17,0,83.06,1412.02,0,372.5,2,0,1,0,True,False,False,False,0.18,Low,14.95
CUST_6503,1,0,4,2,106.95,427.8,2,418.5,1,0,1,1,False,False,False,False,0.4,Medium,42.78
CUST_6504,0,0,11,0,50.91,560.01,2,334.8,0,0,1,0,False,False,False,False,0.66,High,33.6
CUST_6505,1,0,58,0,47.19,2737.02,0,86.1,0,2,0,0,False,True,True,False,0.39,Medium,18.4
CUST_6506,1,0,33,0,95.99,3167.67,0,294.8,2,0,1,1,True,False,False,False,0.36,Medium,34.56
CUST_6507,0,1,7,0,52.16,365.12,2,376.8,2,2,0,0,False,False,True,False,0.51,Medium,26.6
CUST_6508,1,0,41,2,128.02,5248.82,0,316.7,2,4,0,1,False,True,False,True,0.17,Low,21.76
CUST_6509,1,0,43,0,43.49,1870.07,0,354.8,2,0,0,0,False,True,False,False,0.2,Low,8.7
CUST_6510,1,0,13,2,88.15,1145.95,3,232.7,0,1,0,0,True,False,False,False,0.1,Low,8.82
CUST_6511,0,0,6,2,31.58,189.48,3,309.5,1,3,1,0,False,False,True,False,0.26,Low,8.21
CUST_6512,0,0,39,0,44.58,1738.62,3,366.1,0,0,0,0,False,True,False,False,0.34,Medium,15.16
CUST_6513,0,1,63,1,45.5,2866.5,1,442.5,0,0,0,0,False,True,False,False,0.2,Low,9.1
CUST_6514,1,0,10,0,55.06,550.6,2,236.2,0,1,1,0,False,False,False,False,0.69,High,37.99
CUST_6515,1,0,32,0,90.7,2902.4,0,234.0,2,1,1,1,True,False,False,False,0.4,Medium,36.28
CUST_6516,1,0,10,2,69.03,690.3,2,458.3,2,0,1,0,False,False,False,False,0.15,Low,10.35
CUST_6517,1,0,10,0,98.54,985.4,0,266.2,2,2,1,1,False,False,True,False,0.73,High,71.93
CUST_6518,0,0,23,0,90.17,2073.91,0,322.3,2,2,0,1,True,False,True,False,0.4,Medium,36.07
CUST_6519,1,0,9,0,45.21,406.89,2,326.2,1,2,1,0,False,False,True,False,0.61,High,27.58
CUST_6520,1,1,18,0,67.33,1211.94,1,299.5,2,2,0,0,True,False,True,False,0.21,Low,14.14
CUST_6521,1,0,44,0,100.59,4425.96,1,494.2,0,1,1,1,False,True,False,False,0.58,Medium,58.34
CUST_6522,0,0,5,0,48.64,243.2,1,277.1,2,1,0,0,False,False,False,False,0.51,Medium,24.81
CUST_6523,1,0,35,0,84.35,2952.25,1,379.1,1,1,0,0,True,False,False,False,0.27,Low,22.77
CUST_6524,1,0,22,2,51.87,1141.14,3,258.3,2,3,0,0,True,False,True,False,0.06,Low,3.11
CUST_6525,1,0,26,0,46.18,1200.68,2,486.5,2,1,0,0,True,False,False,False,0.22,Low,10.16
CUST_6526,1,0,21,0,62.55,1313.55,1,217.9,0,1,1,0,True,False,False,False,0.37,Medium,23.14
CUST_6527,1,0,48,0,42.27,2028.96,1,361.8,1,1,0,0,False,True,False,False,0.31,Medium,13.1
CUST_6528,0,0,25,1,101.07,2526.75,1,65.7,2,2,0,1,True,False,True,False,0.22,Low,22.24
CUST_6529,1,0,14,1,20.0,280.0,1,270.6,0,1,0,0,True,False,False,False,0.22,Low,4.4
CUST_6530,1,0,22,2,83.01,1826.22,3,355.7,1,0,0,0,True,False,False,False,0.06,Low,4.98
CUST_6531,1,1,14,1,82.89,1160.46,0,154.7,2,2,0,0,True,False,True,False,0.1,Low,8.29
CUST_6532,1,0,11,0,58.57,644.27,1,262.7,1,1,0,0,False,False,False,False,0.61,High,35.73
CUST_6533,1,1,41,0,20.0,820.0,3,600.0,2,0,0,0,False,True,False,False,0.21,Low,4.2
CUST_6534,1,0,14,0,81.37,1139.18,3,193.1,0,0,0,0,True,False,False,False,0.31,Medium,25.22
CUST_6535,1,0,3,1,58.82,176.46,3,327.2,2,2,0,0,False,False,True,False,0.31,Medium,18.23
CUST_6536,1,1,27,0,54.41,1469.07,0,153.4,2,1,1,0,True,False,False,False,0.22,Low,11.97
CUST_6537,1,1,14,1,99.77,1396.78,2,191.7,1,2,0,1,True,False,True,False,0.3,Low,29.93
CUST_6538,1,0,54,2,106.69,5761.26,1,342.8,2,1,0,1,False,True,False,False,0.11,Low,11.74
CUST_6539,0,0,30,1,57.28,1718.4,0,277.7,1,2,0,0,True,False,True,False,0.15,Low,8.59
CUST_6540,0,0,52,1,50.63,2632.76,3,218.6,2,0,0,0,False,True,False,False,0.09,Low,4.56
CUST_6541,0,0,34,1,20.0,680.0,0,253.3,2,3,0,0,True,False,True,False,0.14,Low,2.8
CUST_6542,0,0,42,0,30.02,1260.84,2,410.9,2,1,1,0,False,True,False,False,0.23,Low,6.9
CUST_6543,1,0,26,0,50.39,1310.14,3,277.0,0,1,0,0,True,False,False,False,0.37,Medium,18.64
CUST_6544,0,0,36,0,96.89,3488.04,2,357.6,1,0,0,1,True,False,False,False,0.44,Medium,42.63
CUST_6545,0,0,9,0,81.3,731.7,2,125.3,0,1,0,0,False,False,False,False,0.68,High,55.28
CUST_6546,1,0,34,2,96.45,3279.3,3,245.5,1,0,1,1,True,False,False,False,0.13,Low,12.54
CUST_6547,0,0,5,0,87.36,436.8,1,257.3,0,1,1,0,False,False,False,False,0.69,High,60.28
CUST_6548,0,1,18,1,70.02,1260.36,2,225.9,2,0,0,0,True,False,False,False,0.09,Low,6.3
CUST_6549,1,0,12,1,72.38,868.56,3,287.2,0,1,0,0,False,False,False,False,0.49,Medium,35.47
CUST_6550,1,1,24,1,83.45,2002.8,0,269.3,0,0,0,0,True,False,False,False,0.17,Low,14.19
CUST_6551,1,0,13,1,64.42,837.46,0,372.9,2,0,0,0,True,False,False,False,0.09,Low,5.8
CUST_6552,0,0,6,0,77.93,467.58,2,410.7,2,1,0,0,False,False,False,False,0.51,Medium,39.74
CUST_6553,0,0,5,0,79.05,395.25,3,237.8,2,1,1,0,False,False,False,False,0.5,Medium,39.52
CUST_6554,1,0,6,2,76.08,456.48,2,420.1,0,1,0,0,False,False,False,False,0.31,Medium,23.58
CUST_6555,1,0,24,0,55.82,1339.68,1,227.1,2,1,0,0,True,False,False,False,0.21,Low,11.72
CUST_6556,0,0,25,0,103.46,2586.5,0,312.1,2,1,1,1,True,False,False,False,0.4,Medium,41.38
CUST_6557,1,1,13,0,103.12,1340.56,1,167.0,1,1,1,1,True,False,False,False,0.49,Medium,50.53
CUST_6558,0,0,27,0,38.41,1037.07,2,271.5,0,3,0,0,True,False,True,False,0.41,Medium,15.75
CUST_6559,1,0,17,0,20.0,340.0,1,452.9,2,1,0,0,True,False,False,False,0.23,Low,4.6
CUST_6560,1,0,26,2,58.97,1533.22,1,314.2,1,0,0,0,True,False,False,False,0.06,Low,3.54
CUST_6561,0,0,19,1,49.99,949.81,2,274.3,1,3,0,0,True,False,True,False,0.17,Low,8.5
CUST_6562,1,0,35,2,28.84,1009.4,2,100.0,0,2,1,0,True,False,True,False,0.11,Low,3.17
CUST_6563,1,1,9,0,60.59,545.31,2,293.5,2,0,1,0,False,False,False,False,0.47,Medium,28.48
CUST_6564,1,0,3,0,105.68,317.04,1,309.6,1,2,1,1,False,False,True,False,0.8,High,84.54
CUST_6565,0,0,17,1,81.43,1384.31,3,252.6,2,2,0,0,True,False,True,False,0.1,Low,8.14
CUST_6566,1,0,21,2,90.48,1900.08,3,266.6,1,2,0,1,True,False,True,False,0.16,Low,14.48
CUST_6567,1,0,7,0,103.07,721.49,3,289.5,2,0,1,1,False,False,False,False,0.69,High,71.12
CUST_6568,1,0,9,2,89.28,803.52,1,303.1,0,1,1,0,False,False,False,False,0.31,Medium,27.68
CUST_6569,1,0,29,2,65.87,1910.23,0,282.0,1,0,0,0,True,False,False,False,0.06,Low,3.95
CUST_6570,1,0,30,0,99.21,2976.3,0,417.1,1,0,0,1,True,False,False,False,0.46,Medium,45.64
CUST_6571,1,0,17,0,50.03,850.51,2,196.4,1,2,0,0,True,False,True,False,0.28,Low,14.01
CUST_6572,0,0,4,0,32.02,128.08,3,454.6,2,0,0,0,False,False,False,False,0.47,Medium,15.05
CUST_6573,0,0,29,2,104.98,3044.42,0,273.6,1,1,0,1,True,False,False,False,0.16,Low,16.8
CUST_6574,1,0,21,0,108.44,2277.24,3,353.5,0,1,1,1,True,False,False,False,0.58,Medium,62.9
CUST_6575,0,0,12,1,59.79,717.48,1,406.6,0,0,0,0,False,False,False,False,0.47,Medium,28.1
CUST_6576,0,0,38,1,56.64,2152.32,2,319.1,1,1,0,0,False,True,False,False,0.15,Low,8.5
CUST_6577,1,0,1,0,83.96,83.96,2,296.8,2,1,1,0,False,False,False,False,0.51,Medium,42.82
CUST_6578,0,1,19,1,42.59,809.21,2,314.6,2,1,0,0,True,False,False,False,0.11,Low,4.68
CUST_6579,0,0,29,0,63.99,1855.71,2,105.9,0,1,0,0,True,False,False,False,0.36,Medium,23.04
CUST_6580,0,0,6,2,75.86,455.16,2,50.0,0,0,0,0,False,False,False,False,0.27,Low,20.48
CUST_6581,0,0,5,1,52.72,263.6,2,375.6,2,2,1,0,False,False,True,False,0.32,Medium,16.87
CUST_6582,0,0,58,2,97.48,5653.84,2,267.1,0,1,0,1,False,True,False,False,0.2,Low,19.5
CUST_6583,0,1,30,0,76.43,2292.9,3,214.7,1,0,0,0,True,False,False,False,0.23,Low,17.58
CUST_6584,0,0,48,0,66.59,3196.32,0,322.1,1,2,0,0,False,True,True,False,0.28,Low,18.65
CUST_6585,0,0,36,2,94.57,3404.52,3,284.3,0,0,0,1,True,False,False,False,0.19,Low,17.97
CUST_6586,1,0,24,0,73.79,1770.96,3,170.7,2,3,0,0,True,False,True,False,0.22,Low,16.23
CUST_6587,1,0,63,0,52.12,3283.56,0,394.7,1,0,1,0,False,True,False,False,0.27,Low,14.07
CUST_6588,0,0,22,0,101.62,2235.64,3,413.0,1,1,0,1,True,False,False,False,0.48,Medium,48.78
CUST_6589,0,0,17,0,69.35,1178.95,2,321.0,1,1,0,0,True,False,False,False,0.28,Low,19.42
CUST_6590,1,0,36,0,20.0,720.0,3,316.4,2,0,0,0,True,False,False,False,0.21,Low,4.2
CUST_6591,0,0,38,1,77.01,2926.38,2,298.9,0,0,0,0,False,True,False,False,0.17,Low,13.09
CUST_6592,0,1,27,1,22.02,594.54,0,312.0,2,2,0,0,True,False,True,False,0.12,Low,2.64
CUST_6593,1,0,12,0,122.21,1466.52,3,334.9,0,1,1,1,False,False,False,False,0.84,High,102.66
CUST_6594,1,0,36,2,79.06,2846.16,1,253.0,2,1,0,0,True,False,False,False,0.05,Low,3.95
CUST_6595,1,1,12,0,79.06,948.72,3,380.3,1,2,0,0,False,False,True,False,0.59,Medium,46.65
CUST_6596,0,0,20,0,88.81,1776.2,0,317.0,0,1,1,0,True,False,False,False,0.36,Medium,31.97
CUST_6597,0,0,9,0,25.43,228.87,1,377.3,2,2,1,0,False,False,True,False,0.52,Medium,13.22
CUST_6598,1,0,9,2,79.94,719.46,2,426.1,2,3,0,0,False,False,True,False,0.19,Low,15.19
CUST_6599,1,0,17,2,44.63,758.71,1,303.6,1,0,0,0,True,False,False,False,0.07,Low,3.12
CUST_6600,0,0,25,0,59.8,1495.0,2,333.3,1,2,0,0,True,False,True,False,0.28,Low,16.74
CUST_6601,1,0,61,0,80.9,4934.9,0,364.4,0,1,1,0,False,True,False,False,0.35,Medium,28.32
CUST_6602,0,0,11,0,56.15,617.65,2,307.0,2,1,1,0,False,False,False,False,0.51,Medium,28.64
CUST_6603,0,1,20,2,21.99,439.8,0,265.6,2,3,0,0,True,False,True,False,0.06,Low,1.32
CUST_6604,1,0,18,1,81.98,1475.64,3,318.3,0,2,0,0,True,False,True,False,0.19,Low,15.58
CUST_6605,1,0,26,2,87.87,2284.62,1,430.1,0,1,0,0,True,False,False,False,0.1,Low,8.79
CUST_6606,0,0,15,0,42.37,635.55,1,58.0,1,1,0,0,True,False,False,False,0.28,Low,11.86
CUST_6607,1,0,30,0,50.31,1509.3,1,374.7,0,3,1,0,True,False,True,False,0.42,Medium,21.13
CUST_6608,1,0,8,1,65.06,520.48,2,315.6,1,1,0,0,False,False,False,False,0.41,Medium,26.67
CUST_6609,1,0,19,2,118.04,2242.76,0,247.8,0,2,1,1,True,False,True,False,0.22,Low,25.97
CUST_6610,1,0,25,0,113.28,2832.0,3,386.7,0,0,1,1,True,False,False,False,0.53,Medium,60.04
CUST_6611,0,1,40,0,97.23,3889.2,0,179.6,2,0,0,1,False,True,False,False,0.35,Medium,34.03
CUST_6612,0,0,30,2,121.89,3656.7,1,259.9,2,3,0,1,True,False,True,False,0.12,Low,14.63
CUST_6613,0,0,19,0,96.93,1841.67,2,431.2,2,1,0,1,True,False,False,False,0.4,Medium,38.77
CUST_6614,0,1,9,0,76.81,691.29,3,110.6,2,4,0,0,False,False,False,True,0.63,High,48.39
CUST_6615,1,0,66,0,42.35,2795.1,3,350.1,1,1,1,0,False,True,False,False,0.31,Medium,13.13
CUST_6616,1,0,10,0,26.76,267.6,2,443.9,1,0,0,0,False,False,False,False,0.58,Medium,15.52
CUST_6617,0,0,6,0,57.76,346.56,0,410.4,0,1,1,0,False,False,False,False,0.7,High,40.43
CUST_6618,0,0,11,1,74.78,822.58,2,339.9,2,0,0,0,False,False,False,False,0.28,Low,20.94
CUST_6619,1,1,5,0,127.57,637.85,1,204.0,2,1,1,1,False,False,False,False,0.72,High,91.85
CUST_6620,0,0,24,0,64.35,1544.4,1,389.4,2,0,1,0,True,False,False,False,0.19,Low,12.23
CUST_6621,0,0,19,1,73.82,1402.58,1,237.2,0,1,1,0,True,False,False,False,0.2,Low,14.76
CUST_6622,1,0,16,2,78.63,1258.08,3,284.5,2,2,0,0,True,False,True,False,0.05,Low,3.93
CUST_6623,0,0,17,1,75.14,1277.38,1,294.8,1,0,0,0,True,False,False,False,0.13,Low,9.77
CUST_6624,1,0,12,2,114.44,1373.28,0,176.9,2,1,0,1,False,False,False,False,0.35,Medium,40.05
CUST_6625,1,0,2,2,103.2,206.4,3,429.4,0,1,0,1,False,False,False,False,0.54,Medium,55.73
CUST_6626,0,0,36,2,70.13,2524.68,0,290.8,0,0,0,0,True,False,False,False,0.09,Low,6.31
CUST_6627,1,0,13,2,54.4,707.2,3,292.8,0,4,0,0,True,False,False,True,0.17,Low,9.25
CUST_6628,0,0,5,1,55.93,279.65,0,238.8,2,2,1,0,False,False,True,False,0.32,Medium,17.9
CUST_6629,1,0,3,1,70.82,212.46,1,229.2,0,2,0,0,False,False,True,False,0.5,Medium,35.41
CUST_6630,0,0,45,1,52.23,2350.35,3,361.7,2,0,0,0,False,True,False,False,0.09,Low,4.7
CUST_6631,0,1,14,2,92.64,1296.96,0,364.3,1,1,0,1,True,False,False,False,0.17,Low,15.75
CUST_6632,0,1,14,1,53.11,743.54,3,597.2,2,1,0,0,True,False,False,False,0.11,Low,5.84
CUST_6633,1,0,26,1,108.89,2831.14,3,268.9,0,3,1,1,True,False,True,False,0.41,Medium,44.64
CUST_6634,1,1,12,0,87.25,1047.0,1,257.7,0,2,0,0,False,False,True,False,0.68,High,59.33
CUST_6635,0,0,5,2,37.34,186.7,3,410.7,2,0,1,0,False,False,False,False,0.15,Low,5.6
CUST_6636,1,0,11,0,106.82,1175.02,2,384.1,1,1,1,1,False,False,False,False,0.8,High,85.46
CUST_6637,0,0,22,0,36.93,812.46,0,271.0,2,1,1,0,True,False,False,False,0.22,Low,8.12
CUST_6638,0,0,11,1,110.15,1211.65,2,335.3,0,1,0,1,False,False,False,False,0.71,High,78.21
CUST_6639,1,0,9,0,88.61,797.49,3,456.1,1,1,0,0,False,False,False,False,0.6,Medium,53.17
CUST_6640,0,0,7,0,126.05,882.35,0,180.9,0,2,1,1,False,False,True,False,0.85,High,107.14
CUST_6641,1,1,25,0,20.0,500.0,2,225.8,1,0,0,0,True,False,False,False,0.27,Low,5.4
CUST_6642,0,0,22,0,73.55,1618.1,2,342.9,0,2,0,0,True,False,True,False,0.35,Medium,25.74
CUST_6643,1,0,27,0,69.35,1872.45,1,232.4,2,1,0,0,True,False,False,False,0.21,Low,14.56
CUST_6644,0,0,16,1,54.53,872.48,2,237.3,1,1,0,0,True,False,False,False,0.15,Low,8.18
CUST_6645,0,0,13,2,94.74,1231.62,3,422.8,1,2,0,1,True,False,True,False,0.16,Low,15.16
CUST_6646,1,0,9,0,61.98,557.82,0,341.3,0,2,0,0,False,False,True,False,0.7,High,43.39
CUST_6647,0,0,14,1,106.02,1484.28,3,294.5,2,1,0,1,True,False,False,False,0.22,Low,23.32
CUST_6648,0,0,4,2,46.74,186.96,2,222.3,2,0,0,0,False,False,False,False,0.15,Low,7.01
CUST_6649,1,0,23,0,22.08,507.84,3,336.7,1,4,1,0,True,False,False,True,0.43,Medium,9.49
CUST_6650,0,0,13,1,51.35,667.55,2,417.2,1,2,0,0,True,False,True,False,0.15,Low,7.7
CUST_6651,1,0,39,0,84.34,3289.26,1,170.8,2,1,0,0,False,True,False,False,0.2,Low,16.87
CUST_6652,0,0,18,1,95.05,1710.9,3,177.9,0,1,1,1,True,False,False,False,0.38,Medium,36.12
CUST_6653,1,0,2,0,46.09,92.18,3,368.0,0,0,0,0,False,False,False,False,0.65,High,29.96
CUST_6654,0,0,21,2,83.02,1743.42,1,244.1,2,2,0,0,True,False,True,False,0.05,Low,4.15
CUST_6655,0,1,67,0,78.79,5278.93,3,219.1,2,0,1,0,False,True,False,False,0.17,Low,13.39
CUST_6656,0,0,25,0,75.18,1879.5,2,231.9,2,1,0,0,True,False,False,False,0.2,Low,15.04
CUST_6657,1,1,32,0,113.7,3638.4,1,375.7,2,1,1,1,True,False,False,False,0.38,Medium,43.21
CUST_6658,1,1,42,1,62.83,2638.86,3,372.6,1,0,0,0,False,True,False,False,0.13,Low,8.17
CUST_6659,1,0,9,0,46.55,418.95,2,339.6,0,1,0,0,False,False,False,False,0.7,High,32.58
CUST_6660,1,0,16,0,71.89,1150.24,2,257.2,2,1,0,0,True,False,False,False,0.21,Low,15.1
CUST_6661,0,1,9,0,65.94,593.46,0,218.5,1,1,1,0,False,False,False,False,0.61,High,40.22
